Indice,Fecha,ID_aerolinea,Matricula,Num_vuelo,ID_Origgen_Seq,Origen,ID_Destino_Seq,Destino,Hora_salida,Retraso_Salida,Hora_llegada,Retraso_llegada,Retraso_Clima
766392,1/25/20,19805,N953NN,1323,1110902,COS,1129806,DFW,755,-6,1038,-23,4.030194512
766393,1/26/20,19805,N355PU,1323,1110902,COS,1129806,DFW,757,-4,1055,-6,4.030194512
766394,1/28/20,19805,N970AN,1323,1110902,COS,1129806,DFW,754,-7,1038,-23,4.030194512
766395,1/29/20,19805,N959NN,1323,1110902,COS,1129806,DFW,751,-10,1036,-25,4.030194512
766396,1/30/20,19805,N952NN,1323,1110902,COS,1129806,DFW,755,-6,1051,-10,4.030194512
766397,1/31/20,19805,N930NN,1323,1110902,COS,1129806,DFW,755,-6,1049,-12,4.030194512
766398,01/01/2020,19805,N931AM,1326,1042302,AUS,1129806,DFW,1027,-7,1136,-4,4.030194512
766399,01/02/2020,19805,N916NN,1326,1042302,AUS,1129806,DFW,1032,-2,1129,-11,4.030194512
766400,01/03/2020,19805,N956NN,1326,1042302,AUS,1129806,DFW,1036,2,1144,4,4.030194512
766401,01/04/2020,19805,N924AN,1326,1042302,AUS,1129806,DFW,1029,-5,1133,-7,4.030194512
766402,01/05/2020,19805,N983NN,1326,1042302,AUS,1129806,DFW,1054,20,1151,11,4.030194512
766403,01/06/2020,19805,N904AN,1326,1042302,AUS,1129806,DFW,1030,-4,1134,-6,4.030194512
766404,01/07/2020,19805,N997AA,1326,1042302,AUS,1129806,DFW,1026,-5,1122,-15,4.030194512
766405,01/08/2020,19805,N958NN,1326,1042302,AUS,1129806,DFW,1030,-1,1139,2,4.030194512
766406,01/09/2020,19805,N159AN,1326,1042302,AUS,1129806,DFW,1026,-5,1150,13,4.030194512
766407,01/10/2020,19805,N155NN,1326,1042302,AUS,1129806,DFW,1037,6,1151,14,4.030194512
766408,01/12/2020,19805,N926AN,1326,1042302,AUS,1129806,DFW,1028,-3,1124,-13,4.030194512
766409,1/13/20,19805,N147AA,1326,1042302,AUS,1129806,DFW,1031,0,1147,10,4.030194512
766410,1/14/20,19805,N922AN,1326,1042302,AUS,1129806,DFW,1027,-4,1138,1,4.030194512
766411,1/15/20,19805,N343PN,1326,1042302,AUS,1129806,DFW,1024,-7,1128,-9,4.030194512
766412,1/16/20,19805,N987AM,1326,1042302,AUS,1129806,DFW,1035,4,1142,5,4.030194512
766413,1/17/20,19805,N902AA,1326,1042302,AUS,1129806,DFW,1026,-5,1134,-3,4.030194512
766414,1/18/20,19805,N902AA,1326,1042302,AUS,1129806,DFW,1043,12,1141,4,4.030194512
766415,1/19/20,19805,N913NN,1326,1042302,AUS,1129806,DFW,1023,-8,1129,-8,4.030194512
766416,1/20/20,19805,N143AN,1326,1042302,AUS,1129806,DFW,1025,-6,1124,-13,4.030194512
766417,1/21/20,19805,N987NN,1326,1042302,AUS,1129806,DFW,1026,-5,1136,-1,4.030194512
766418,1/22/20,19805,N973NN,1326,1042302,AUS,1129806,DFW,1023,-8,1128,-9,4.030194512
766419,1/25/20,19805,N910AU,1326,1042302,AUS,1129806,DFW,1023,-8,1127,-10,4.030194512
766420,1/26/20,19805,N886NN,1326,1042302,AUS,1129806,DFW,1038,7,1147,10,4.030194512
766422,1/28/20,19805,N941AN,1326,1042302,AUS,1129806,DFW,1025,-6,1131,-6,4.030194512
766423,1/29/20,19805,N914AN,1326,1042302,AUS,1129806,DFW,1025,-6,1129,-8,4.030194512
766424,1/30/20,19805,N147AA,1326,1042302,AUS,1129806,DFW,1046,15,1148,11,4.030194512
766425,1/31/20,19805,N986AN,1326,1042302,AUS,1129806,DFW,1026,-5,1136,-1,4.030194512
766426,01/02/2020,19805,N916NN,1326,1129806,DFW,1042302,AUS,838,-1,938,-5,4.030194512
766427,01/03/2020,19805,N956NN,1326,1129806,DFW,1042302,AUS,835,-4,941,-2,4.030194512
766428,01/04/2020,19805,N924AN,1326,1129806,DFW,1042302,AUS,836,-3,933,-10,4.030194512
766429,01/06/2020,19805,N904AN,1326,1129806,DFW,1042302,AUS,836,-3,942,-1,4.030194512
766430,01/08/2020,19805,N958NN,1326,1129806,DFW,1042302,AUS,839,-1,938,-3,4.030194512
766431,01/09/2020,19805,N159AN,1326,1129806,DFW,1042302,AUS,835,-5,929,-12,4.030194512
766432,01/10/2020,19805,N155NN,1326,1129806,DFW,1042302,AUS,859,19,954,13,4.030194512
766433,01/12/2020,19805,N926AN,1326,1129806,DFW,1042302,AUS,838,-2,937,-4,4.030194512
766434,1/13/20,19805,N147AA,1326,1129806,DFW,1042302,AUS,837,-3,937,-4,4.030194512
766435,1/14/20,19805,N922AN,1326,1129806,DFW,1042302,AUS,842,2,941,0,4.030194512
766436,1/15/20,19805,N343PN,1326,1129806,DFW,1042302,AUS,835,-5,924,-17,4.030194512
766437,1/17/20,19805,N902AA,1326,1129806,DFW,1042302,AUS,836,-4,938,-3,4.030194512
766438,1/19/20,19805,N913NN,1326,1129806,DFW,1042302,AUS,833,-7,928,-13,4.030194512
766439,1/20/20,19805,N143AN,1326,1129806,DFW,1042302,AUS,836,-4,939,-2,4.030194512
766440,1/21/20,19805,N987NN,1326,1129806,DFW,1042302,AUS,842,2,939,-2,4.030194512
766441,1/22/20,19805,N973NN,1326,1129806,DFW,1042302,AUS,848,8,939,-2,4.030194512
766442,1/23/20,19805,N931AM,1326,1129806,DFW,1042302,AUS,834,-6,936,-5,4.030194512
766443,1/25/20,19805,N910AU,1326,1129806,DFW,1042302,AUS,837,-3,927,-14,4.030194512
766444,1/28/20,19805,N941AN,1326,1129806,DFW,1042302,AUS,835,-5,936,-5,4.030194512
766445,1/29/20,19805,N914AN,1326,1129806,DFW,1042302,AUS,837,-3,932,-9,4.030194512
766446,1/31/20,19805,N986AN,1326,1129806,DFW,1042302,AUS,839,-1,943,2,4.030194512
766447,01/07/2020,19805,N808AN,1328,1129806,DFW,1410005,PHL,1220,-5,1556,-29,4.030194512
766448,01/08/2020,19805,N804AN,1328,1129806,DFW,1410005,PHL,1220,-5,1606,-19,4.030194512
766449,01/09/2020,19805,N814AA,1328,1129806,DFW,1410005,PHL,1219,-6,1605,-20,4.030194512
766450,01/10/2020,19805,N806AA,1328,1129806,DFW,1410005,PHL,1222,-3,1617,-8,4.030194512
766451,01/12/2020,19805,N819AN,1328,1129806,DFW,1410005,PHL,1232,7,1617,-8,4.030194512
766452,1/13/20,19805,N818AL,1328,1129806,DFW,1410005,PHL,1224,-1,1610,-15,4.030194512
766453,1/14/20,19805,N765US,1328,1129806,DFW,1410005,PHL,1221,-4,1628,-4,4.030194512
766454,1/17/20,19805,N810AN,1328,1129806,DFW,1410005,PHL,1228,3,1618,-7,4.030194512
766455,1/18/20,19805,N814AA,1328,1129806,DFW,1410005,PHL,1222,-3,1610,-15,4.030194512
766456,1/19/20,19805,N813AN,1328,1129806,DFW,1410005,PHL,1248,23,1636,11,4.030194512
766457,1/20/20,19805,N816AA,1328,1129806,DFW,1410005,PHL,1220,-5,1612,-13,4.030194512
766458,1/22/20,19805,N818AL,1328,1129806,DFW,1410005,PHL,1228,3,1625,0,4.030194512
766459,1/23/20,19805,N772XF,1328,1129806,DFW,1410005,PHL,1224,-1,1618,-14,4.030194512
766460,1/24/20,19805,N817AN,1328,1129806,DFW,1410005,PHL,1237,12,1630,5,4.030194512
766461,1/25/20,19805,N806AA,1328,1129806,DFW,1410005,PHL,1221,-4,1617,-8,4.030194512
766462,1/26/20,19805,N812AA,1328,1129806,DFW,1410005,PHL,1221,-4,1614,-11,4.030194512
766463,1/27/20,19805,N800AN,1328,1129806,DFW,1410005,PHL,1222,-3,1620,-5,4.030194512
766464,1/28/20,19805,N712US,1328,1129806,DFW,1410005,PHL,1221,-4,1614,-18,4.030194512
766465,1/29/20,19805,N802AN,1328,1129806,DFW,1410005,PHL,1223,-2,1623,-2,4.030194512
766466,1/30/20,19805,N829AW,1328,1129806,DFW,1410005,PHL,1222,-3,1610,-22,4.030194512
766467,1/31/20,19805,N819AN,1328,1129806,DFW,1410005,PHL,1220,-5,1614,-11,4.030194512
766468,01/01/2020,19805,N737US,1328,1410005,PHL,1412202,PIT,1241,-4,1357,-7,4.030194512
766469,01/02/2020,19805,N713UW,1328,1410005,PHL,1412202,PIT,1242,-3,1353,-11,4.030194512
766470,01/03/2020,19805,N721UW,1328,1410005,PHL,1412202,PIT,1240,-5,1353,-11,4.030194512
766471,01/06/2020,19805,N740UW,1328,1410005,PHL,1412202,PIT,1240,-5,1356,-8,4.030194512
766472,01/01/2020,19805,N737US,1328,1412202,PIT,1410005,PHL,1450,-3,2226,,4.030194512
766473,01/02/2020,19805,N713UW,1328,1412202,PIT,1410005,PHL,1445,-8,1600,-9,4.030194512
766474,01/06/2020,19805,N740UW,1328,1412202,PIT,1410005,PHL,1443,-10,1545,-24,4.030194512
766475,01/05/2020,19805,N808AW,1328,1530402,TPA,1127805,DCA,1330,-4,1535,-10,4.030194512
766476,01/01/2020,19805,N922NN,1329,1484306,SJU,1393007,ORD,1556,-10,1913,-24,4.030194512
766477,01/02/2020,19805,N967AN,1329,1484306,SJU,1393007,ORD,1557,-9,1912,-25,4.030194512
766478,01/03/2020,19805,N301NW,1329,1484306,SJU,1393007,ORD,1602,-4,1858,-39,4.030194512
766479,01/04/2020,19805,N949AN,1329,1484306,SJU,1393007,ORD,1623,17,1928,-9,4.030194512
766480,01/05/2020,19805,N309PC,1329,1484306,SJU,1393007,ORD,1557,-9,1921,-16,4.030194512
766481,01/06/2020,19805,N912AN,1329,1484306,SJU,1393007,ORD,1603,-3,1930,-7,4.030194512
766482,01/09/2020,19805,N315PE,1329,1484306,SJU,1393007,ORD,1601,-5,1855,-45,4.030194512
766483,01/10/2020,19805,N354PT,1329,1484306,SJU,1393007,ORD,1619,13,1944,4,4.030194512
766484,01/11/2020,19805,N305NX,1329,1484306,SJU,1393007,ORD,1628,22,1954,14,4.030194512
766485,01/12/2020,19805,N946NN,1329,1484306,SJU,1393007,ORD,1606,0,1948,8,4.030194512
766486,1/13/20,19805,N983NN,1329,1484306,SJU,1393007,ORD,1605,-1,1924,-16,4.030194512
766487,1/16/20,19805,N971NN,1329,1484306,SJU,1393007,ORD,1600,-6,1918,-22,4.030194512
766488,1/18/20,19805,N946AN,1329,1484306,SJU,1393007,ORD,1636,30,1947,7,4.030194512
766489,1/19/20,19805,N991NN,1329,1484306,SJU,1393007,ORD,1555,-11,1856,-44,4.030194512
766490,1/20/20,19805,N950NN,1329,1484306,SJU,1393007,ORD,1553,-13,1858,-42,4.030194512
766491,1/23/20,19805,N357PV,1329,1484306,SJU,1393007,ORD,1608,2,1924,-16,4.030194512
766492,1/24/20,19805,N358PW,1329,1484306,SJU,1393007,ORD,1611,5,1900,-40,4.030194512
766493,1/25/20,19805,N988NN,1329,1484306,SJU,1393007,ORD,1559,-7,1917,-23,4.030194512
766494,1/26/20,19805,N979NN,1329,1484306,SJU,1393007,ORD,1559,-7,1942,2,4.030194512
766495,1/27/20,19805,N342PM,1329,1484306,SJU,1393007,ORD,1557,-9,1907,-33,4.030194512
766496,1/30/20,19805,N848NN,1329,1484306,SJU,1393007,ORD,1553,-13,1923,-17,4.030194512
766497,1/31/20,19805,N951NN,1329,1484306,SJU,1393007,ORD,1607,1,1922,-18,4.030194512
766498,01/01/2020,19805,N923NN,1330,1129806,DFW,1163807,FAT,918,7,1054,-3,4.030194512
766499,01/02/2020,19805,N908AA,1330,1129806,DFW,1295304,LGA,643,-5,1036,-26,4.030194512
766500,01/03/2020,19805,N149AN,1330,1129806,DFW,1295304,LGA,646,-2,1038,-24,4.030194512
766501,01/05/2020,19805,N988AL,1330,1129806,DFW,1295304,LGA,642,-6,1051,-11,4.030194512
766502,01/06/2020,19805,N151AN,1330,1129806,DFW,1295304,LGA,644,-4,1051,-11,4.030194512
766503,01/07/2020,19805,N909AM,1330,1129806,DFW,1295304,LGA,643,-1,1043,-19,4.030194512
766504,01/09/2020,19805,N146AA,1330,1129806,DFW,1295304,LGA,637,-7,1037,-25,4.030194512
766505,01/10/2020,19805,N141NN,1330,1129806,DFW,1295304,LGA,642,-2,1107,5,4.030194512
766506,01/12/2020,19805,N159AN,1330,1129806,DFW,1295304,LGA,640,-4,1104,2,4.030194512
766507,1/13/20,19805,N154AA,1330,1129806,DFW,1295304,LGA,643,-1,1043,-19,4.030194512
766508,1/14/20,19805,N164NN,1330,1129806,DFW,1295304,LGA,638,-6,1034,-28,4.030194512
766509,1/15/20,19805,N997AA,1330,1129806,DFW,1295304,LGA,639,-5,1044,-18,4.030194512
766510,1/17/20,19805,N905AU,1330,1129806,DFW,1295304,LGA,644,0,1108,6,4.030194512
766511,1/19/20,19805,N163AA,1330,1129806,DFW,1295304,LGA,637,-7,1040,-22,4.030194512
766512,1/20/20,19805,N138AN,1330,1129806,DFW,1295304,LGA,645,1,1059,-3,4.030194512
766513,1/21/20,19805,N140AN,1330,1129806,DFW,1295304,LGA,642,-2,1108,6,4.030194512
766514,1/22/20,19805,N991AU,1330,1129806,DFW,1295304,LGA,640,-4,1057,-5,4.030194512
766515,1/23/20,19805,N991AU,1330,1129806,DFW,1295304,LGA,646,2,1056,-6,4.030194512
766516,1/24/20,19805,N160AN,1330,1129806,DFW,1295304,LGA,639,-5,1035,-27,4.030194512
766517,1/26/20,19805,N156AN,1330,1129806,DFW,1295304,LGA,647,3,1054,-8,4.030194512
766518,1/27/20,19805,N997AA,1330,1129806,DFW,1295304,LGA,645,1,1108,6,4.030194512
766519,1/28/20,19805,N900UW,1330,1129806,DFW,1295304,LGA,639,-5,1042,-20,4.030194512
766520,1/29/20,19805,N997AA,1330,1129806,DFW,1295304,LGA,639,-5,1046,-16,4.030194512
766521,1/30/20,19805,N989AU,1330,1129806,DFW,1295304,LGA,637,-7,1042,-20,4.030194512
766523,01/01/2020,19805,N923NN,1330,1163807,FAT,1129806,DFW,1154,-6,1700,-10,4.030194512
766524,01/04/2020,19805,N931NN,1330,1163807,FAT,1129806,DFW,1221,21,1706,-4,4.030194512
766525,01/01/2020,19805,N997AA,1331,1129806,DFW,1289208,LAX,1225,-3,1342,-17,4.030194512
766526,01/02/2020,19805,N151AN,1331,1129806,DFW,1289208,LAX,1231,3,1344,-15,4.030194512
766527,01/03/2020,19805,N139AN,1331,1129806,DFW,1289208,LAX,1230,2,1329,-30,4.030194512
766528,01/05/2020,19805,N146AA,1331,1129806,DFW,1289208,LAX,1224,-4,1343,-16,4.030194512
766529,01/06/2020,19805,N118NN,1331,1129806,DFW,1289208,LAX,1224,-4,1350,-9,4.030194512
766530,01/07/2020,19805,N900UW,1331,1129806,DFW,1289208,LAX,1247,-1,1401,-19,4.030194512
766531,01/09/2020,19805,N120EE,1331,1129806,DFW,1289208,LAX,1248,0,1408,-12,4.030194512
766532,01/12/2020,19805,N128AN,1331,1129806,DFW,1289208,LAX,1242,-6,1427,7,4.030194512
766533,1/13/20,19805,N141NN,1331,1129806,DFW,1289208,LAX,1251,3,1414,-6,4.030194512
766534,1/14/20,19805,N165NN,1331,1129806,DFW,1289208,LAX,1244,-4,1400,-20,4.030194512
766535,1/17/20,19805,N990AU,1331,1129806,DFW,1289208,LAX,1242,-6,1352,-28,4.030194512
766536,1/19/20,19805,N994AN,1331,1129806,DFW,1289208,LAX,1248,0,1404,-16,4.030194512
766537,1/20/20,19805,N904AA,1331,1129806,DFW,1289208,LAX,1251,3,1357,-23,4.030194512
766538,1/21/20,19805,N901AA,1331,1129806,DFW,1289208,LAX,1247,-1,1410,-10,4.030194512
766539,1/23/20,19805,N902AA,1331,1129806,DFW,1289208,LAX,1244,-4,1358,-22,4.030194512
766540,1/24/20,19805,N934AA,1331,1129806,DFW,1289208,LAX,1252,4,1405,-15,4.030194512
766541,1/26/20,19805,N930AU,1331,1129806,DFW,1289208,LAX,1249,1,1407,-13,4.030194512
766542,1/28/20,19805,N930AU,1331,1129806,DFW,1289208,LAX,1244,-4,1404,-16,4.030194512
766543,1/30/20,19805,N801AC,1331,1129806,DFW,1289208,LAX,1242,-6,1352,-28,4.030194512
766544,1/31/20,19805,N826AN,1331,1129806,DFW,1289208,LAX,1244,-4,1347,-33,4.030194512
766545,01/07/2020,19805,N9012,1332,1042302,AUS,1330303,MIA,1656,-7,2024,-20,4.030194512
766546,01/08/2020,19805,N93003,1332,1042302,AUS,1330303,MIA,1652,-11,2032,-12,4.030194512
766547,01/09/2020,19805,N90024,1332,1042302,AUS,1330303,MIA,1655,-8,2025,-19,4.030194512
766548,01/10/2020,19805,N9013A,1332,1042302,AUS,1330303,MIA,1654,-9,2037,-7,4.030194512
766549,01/12/2020,19805,N9002U,1332,1042302,AUS,1330303,MIA,1656,-7,2044,0,4.030194512
766550,1/13/20,19805,N4005X,1332,1042302,AUS,1330303,MIA,1659,-4,2027,-17,4.030194512
766551,1/14/20,19805,N5007E,1332,1042302,AUS,1330303,MIA,1652,-11,2025,-19,4.030194512
766552,1/15/20,19805,N9013A,1332,1042302,AUS,1330303,MIA,1655,-8,2026,-18,4.030194512
766553,1/16/20,19805,N9010R,1332,1042302,AUS,1330303,MIA,1700,-3,2038,-6,4.030194512
766554,1/17/20,19805,N9029F,1332,1042302,AUS,1330303,MIA,1656,-7,2036,-8,4.030194512
766555,1/20/20,19805,N9011P,1332,1042302,AUS,1330303,MIA,1701,-2,2023,-21,4.030194512
766556,1/21/20,19805,N9017P,1332,1042302,AUS,1330303,MIA,1656,-7,2015,-29,4.030194512
766557,1/22/20,19805,N9015D,1332,1042302,AUS,1330303,MIA,1656,-7,2036,-8,4.030194512
766558,1/24/20,19805,N8009T,1332,1042302,AUS,1330303,MIA,1657,-6,2049,5,4.030194512
766559,1/25/20,19805,N846NN,1332,1042302,AUS,1330303,MIA,1656,-12,2017,-32,4.030194512
766560,1/26/20,19805,N8030F,1332,1042302,AUS,1330303,MIA,1722,19,2047,3,4.030194512
766561,1/27/20,19805,N9016,1332,1042302,AUS,1330303,MIA,1726,23,2054,10,4.030194512
766562,1/28/20,19805,N9029F,1332,1042302,AUS,1330303,MIA,1655,-8,2022,-22,4.030194512
766563,1/30/20,19805,N3014R,1332,1042302,AUS,1330303,MIA,1656,-7,2042,-2,4.030194512
766564,1/31/20,19805,N9026C,1332,1042302,AUS,1330303,MIA,1703,0,2047,3,4.030194512
766565,01/07/2020,19805,N9012,1332,1330303,MIA,1042302,AUS,1401,-11,1603,-20,4.030194512
766566,01/08/2020,19805,N93003,1332,1330303,MIA,1042302,AUS,1404,-8,1604,-19,4.030194512
766567,01/09/2020,19805,N90024,1332,1330303,MIA,1042302,AUS,1409,-3,1609,-14,4.030194512
766568,01/10/2020,19805,N9013A,1332,1330303,MIA,1042302,AUS,1420,8,1608,-15,4.030194512
766569,01/12/2020,19805,N9002U,1332,1330303,MIA,1042302,AUS,1416,4,1609,-14,4.030194512
766570,1/13/20,19805,N4005X,1332,1330303,MIA,1042302,AUS,1407,-5,1607,-16,4.030194512
766571,1/14/20,19805,N5007E,1332,1330303,MIA,1042302,AUS,1406,-6,1602,-21,4.030194512
766572,1/15/20,19805,N9013A,1332,1330303,MIA,1042302,AUS,1406,-6,1557,-26,4.030194512
766573,1/16/20,19805,N9010R,1332,1330303,MIA,1042302,AUS,1410,-2,1603,-20,4.030194512
766574,1/17/20,19805,N9029F,1332,1330303,MIA,1042302,AUS,1406,-6,1554,-29,4.030194512
766575,1/20/20,19805,N9011P,1332,1330303,MIA,1042302,AUS,1417,5,1611,-12,4.030194512
766576,1/21/20,19805,N9017P,1332,1330303,MIA,1042302,AUS,1418,6,1617,-6,4.030194512
766577,1/22/20,19805,N9015D,1332,1330303,MIA,1042302,AUS,1407,-5,1611,-12,4.030194512
766578,1/23/20,19805,N9019F,1332,1330303,MIA,1042302,AUS,1408,-4,1619,-4,4.030194512
766579,1/24/20,19805,N8009T,1332,1330303,MIA,1042302,AUS,1414,2,1610,-13,4.030194512
766580,1/25/20,19805,N846NN,1332,1330303,MIA,1042302,AUS,1404,-3,1614,-4,4.030194512
766581,1/26/20,19805,N8030F,1332,1330303,MIA,1042302,AUS,1424,12,1637,14,4.030194512
766582,1/28/20,19805,N9029F,1332,1330303,MIA,1042302,AUS,1405,-7,1608,-15,4.030194512
766583,1/30/20,19805,N3014R,1332,1330303,MIA,1042302,AUS,1412,0,1609,-14,4.030194512
766584,1/31/20,19805,N9026C,1332,1330303,MIA,1042302,AUS,1410,-2,1619,-4,4.030194512
766585,01/01/2020,19805,N764US,1332,1489302,SMF,1410702,PHX,949,-3,1228,-12,4.030194512
766586,01/02/2020,19805,N802AW,1332,1489302,SMF,1410702,PHX,942,-10,1228,-12,4.030194512
766587,01/03/2020,19805,N813AW,1332,1489302,SMF,1410702,PHX,946,-6,1234,-6,4.030194512
766588,01/04/2020,19805,N769US,1332,1489302,SMF,1410702,PHX,948,-4,1229,-11,4.030194512
766589,01/05/2020,19805,N806AW,1332,1489302,SMF,1410702,PHX,943,-9,1224,-16,4.030194512
766590,01/06/2020,19805,N829AW,1332,1489302,SMF,1410702,PHX,946,-6,1223,-17,4.030194512
766591,01/01/2020,19805,N930NN,1333,1161802,EWR,1410702,PHX,1251,-3,1605,-35,4.030194512
766592,01/02/2020,19805,N841NN,1333,1161802,EWR,1410702,PHX,1247,-7,1633,-7,4.030194512
766593,01/03/2020,19805,N343PN,1333,1161802,EWR,1410702,PHX,1246,-8,1609,-31,4.030194512
766594,01/05/2020,19805,N832NN,1333,1161802,EWR,1410702,PHX,1248,-6,1614,-26,4.030194512
766595,01/06/2020,19805,N843NN,1333,1161802,EWR,1410702,PHX,1247,-7,1651,11,4.030194512
766596,01/07/2020,19805,N875NN,1333,1161802,EWR,1410702,PHX,1302,2,1621,-27,4.030194512
766597,01/08/2020,19805,N957AN,1333,1161802,EWR,1410702,PHX,1254,-6,1631,-17,4.030194512
766598,01/09/2020,19805,N916NN,1333,1161802,EWR,1410702,PHX,1258,-2,1642,-6,4.030194512
766599,01/10/2020,19805,N925NN,1333,1161802,EWR,1410702,PHX,1258,-2,1609,-39,4.030194512
766600,01/12/2020,19805,N913NN,1333,1161802,EWR,1410702,PHX,1256,-4,1636,-12,4.030194512
766601,1/13/20,19805,N936AN,1333,1161802,EWR,1410702,PHX,1258,-2,1626,-22,4.030194512
766602,1/14/20,19805,N949NN,1333,1161802,EWR,1410702,PHX,1259,-1,1641,-7,4.030194512
766603,1/15/20,19805,N834NN,1333,1161802,EWR,1410702,PHX,1256,-4,1657,9,4.030194512
766604,1/16/20,19805,N889NN,1333,1161802,EWR,1410702,PHX,1259,-1,1651,3,4.030194512
766605,1/17/20,19805,N939AN,1333,1161802,EWR,1410702,PHX,1341,41,1700,12,4.030194512
766606,1/19/20,19805,N962AN,1333,1161802,EWR,1410702,PHX,1255,-5,1625,-23,4.030194512
766607,1/20/20,19805,N346PR,1333,1161802,EWR,1410702,PHX,1300,0,1604,-44,4.030194512
766608,1/21/20,19805,N918NN,1333,1161802,EWR,1410702,PHX,1257,-3,1601,-47,4.030194512
766609,1/22/20,19805,N902AN,1333,1161802,EWR,1410702,PHX,1300,0,1607,-41,4.030194512
766610,1/23/20,19805,N344PP,1333,1161802,EWR,1410702,PHX,1350,50,1636,-12,4.030194512
766611,1/24/20,19805,N884NN,1333,1161802,EWR,1410702,PHX,1257,-3,1558,-50,4.030194512
766612,1/27/20,19805,N901NN,1333,1161802,EWR,1410702,PHX,1300,0,1605,-43,4.030194512
766613,1/28/20,19805,N877NN,1333,1161802,EWR,1410702,PHX,1253,-7,1559,-49,4.030194512
766614,1/29/20,19805,N338PK,1333,1161802,EWR,1410702,PHX,1310,10,1647,-1,4.030194512
766615,1/30/20,19805,N960NN,1333,1161802,EWR,1410702,PHX,1257,-3,1554,-54,4.030194512
766616,1/31/20,19805,N962AN,1333,1161802,EWR,1410702,PHX,1312,12,1601,-47,4.030194512
766617,01/08/2020,19805,N125AA,1335,1127805,DCA,1330303,MIA,1739,-7,2036,-11,4.030194512
766618,01/09/2020,19805,N546UW,1335,1127805,DCA,1330303,MIA,1750,4,2054,7,4.030194512
766619,01/10/2020,19805,N126AN,1335,1127805,DCA,1330303,MIA,1744,-2,2023,-24,4.030194512
766620,01/11/2020,19805,N132AN,1335,1127805,DCA,1330303,MIA,1737,-9,2006,-41,4.030194512
766621,01/12/2020,19805,N130AN,1335,1127805,DCA,1330303,MIA,1735,-11,2015,-32,4.030194512
766622,1/14/20,19805,N124AA,1335,1127805,DCA,1330303,MIA,1738,-8,2012,-35,4.030194512
766623,1/15/20,19805,N121AN,1335,1127805,DCA,1330303,MIA,1743,-3,2015,-32,4.030194512
766624,1/16/20,19805,N124AA,1335,1127805,DCA,1330303,MIA,1743,-3,2029,-18,4.030194512
766625,1/18/20,19805,N135NN,1335,1127805,DCA,1330303,MIA,1800,14,2027,-20,4.030194512
766626,1/19/20,19805,N131NN,1335,1127805,DCA,1330303,MIA,1738,-8,2032,-15,4.030194512
766627,1/21/20,19805,N123NN,1335,1127805,DCA,1330303,MIA,1735,-11,2027,-20,4.030194512
766628,1/22/20,19805,N118NN,1335,1127805,DCA,1330303,MIA,1742,-4,2026,-21,4.030194512
766629,1/24/20,19805,N132AN,1335,1127805,DCA,1330303,MIA,1743,-3,2024,-23,4.030194512
766630,1/25/20,19805,N133AN,1335,1127805,DCA,1330303,MIA,1739,-7,2013,-34,4.030194512
766631,1/26/20,19805,N157AA,1335,1127805,DCA,1330303,MIA,1739,-7,2040,-7,4.030194512
766632,1/27/20,19805,N126AN,1335,1127805,DCA,1330303,MIA,1743,-3,2031,-16,4.030194512
766633,1/28/20,19805,N127AA,1335,1127805,DCA,1330303,MIA,1743,-3,2037,-10,4.030194512
766634,1/29/20,19805,N130AN,1335,1127805,DCA,1330303,MIA,1740,-6,2021,-26,4.030194512
766635,1/31/20,19805,N130AN,1335,1127805,DCA,1330303,MIA,1744,-2,2054,7,4.030194512
766636,01/04/2020,19805,N180US,1336,1129806,DFW,1320402,MCO,2028,-1,2358,1,4.030194512
766637,01/05/2020,19805,N980UY,1336,1129806,DFW,1320402,MCO,2028,-1,2345,-12,4.030194512
766638,01/06/2020,19805,N556UW,1336,1129806,DFW,1320402,MCO,2024,-5,2340,-17,4.030194512
766639,01/07/2020,19805,N894NN,1336,1129806,DFW,1320402,MCO,2033,-3,2351,-20,4.030194512
766640,01/08/2020,19805,N141NN,1336,1129806,DFW,1320402,MCO,2030,-6,2352,-19,4.030194512
766641,01/09/2020,19805,N933AM,1336,1129806,DFW,1320402,MCO,2031,-5,2400,-11,4.030194512
766643,01/12/2020,19805,N167AN,1336,1129806,DFW,1320402,MCO,2042,6,7,-4,4.030194512
766644,1/15/20,19805,N998AN,1336,1129806,DFW,1320402,MCO,2037,1,7,-4,4.030194512
766645,1/17/20,19805,N934AA,1336,1129806,DFW,1320402,MCO,2035,-1,24,13,4.030194512
766646,1/19/20,19805,N933AM,1336,1129806,DFW,1320402,MCO,2032,-4,2350,-21,4.030194512
766647,1/20/20,19805,N960AN,1336,1129806,DFW,1320402,MCO,2031,-5,2353,-18,4.030194512
766648,1/21/20,19805,N939AN,1336,1129806,DFW,1320402,MCO,2034,-2,2352,-19,4.030194512
766649,1/22/20,19805,N148AN,1336,1129806,DFW,1320402,MCO,2030,-6,1,-10,4.030194512
766650,1/23/20,19805,N136AN,1336,1129806,DFW,1320402,MCO,2031,-5,2352,-19,4.030194512
766651,1/24/20,19805,N150NN,1336,1129806,DFW,1320402,MCO,2033,-3,2400,-11,4.030194512
766652,1/26/20,19805,N907AA,1336,1129806,DFW,1320402,MCO,2029,-7,2352,-19,4.030194512
766653,1/27/20,19805,N938AN,1336,1129806,DFW,1320402,MCO,2034,-2,2354,-17,4.030194512
